jMRUI Data Textfile

Filename: lip_c_correct.txt

PointsInDataset: 32768     
DatasetsInFile: 1         
SamplingInterval: 3.3333E-2 
ZeroOrderPhase: 0E0       
BeginTime: 0E0       
TransmitterFrequency: 2.9722E8  
MagneticField: 0E0       
TypeOfNucleus: 0E0       
NameOfPatient: 
DateOfExperiment: 
Spectrometer: 
AdditionalInfo: 


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
9.5825E-2	3.4673E-2	-4.1075E-8	2.1769E-2
1.0386E-1	2.3019E-2	-2.5415E-8	2.1789E-2
1.1045E-1	9.7354E-3	-7.971E-9	2.1809E-2
1.1527E-1	-4.9904E-3	1.1166E-8	2.1829E-2
1.1805E-1	-2.0916E-2	3.407E-8	2.1849E-2
1.1855E-1	-3.7745E-2	6.3636E-8	2.1869E-2
1.1654E-1	-5.5134E-2	1.0152E-7	2.1889E-2
1.1189E-1	-7.2702E-2	1.4668E-7	2.1908E-2
1.0451E-1	-9.0031E-2	1.9533E-7	2.1928E-2
9.4369E-2	-1.0669E-1	2.4195E-7	2.1948E-2
8.1517E-2	-1.2222E-1	2.808E-7	2.1968E-2
6.6076E-2	-1.3618E-1	3.0694E-7	2.1988E-2
4.8244E-2	-1.4814E-1	3.1701E-7	2.2008E-2
2.8289E-2	-1.5769E-1	3.0952E-7	2.2027E-2
6.5499E-3	-1.6445E-1	2.8516E-7	2.2047E-2
-1.657E-2	-1.6811E-1	2.4672E-7	2.2067E-2
-4.0612E-2	-1.6841E-1	1.9877E-7	2.2087E-2
-6.5069E-2	-1.6515E-1	1.4679E-7	2.2107E-2
-8.9401E-2	-1.5822E-1	9.6215E-8	2.2127E-2
-1.1304E-1	-1.476E-1	5.1548E-8	2.2147E-2
-1.3541E-1	-1.3334E-1	1.5822E-8	2.2167E-2
-1.5595E-1	-1.1561E-1	-9.4841E-9	2.2186E-2
-1.7409E-1	-9.4635E-2	-2.4184E-8	2.2206E-2
-1.8933E-1	-7.0763E-2	-2.9018E-8	2.2226E-2
-2.0119E-1	-4.4406E-2	-2.5445E-8	2.2246E-2
-2.0927E-1	-1.6058E-2	-1.5614E-8	2.2266E-2
-2.1323E-1	1.372E-2	-2.254E-9	2.2286E-2
-2.1282E-1	4.4313E-2	1.1896E-8	2.2306E-2
-2.0789E-1	7.5063E-2	2.5114E-8	2.2326E-2
-1.984E-1	1.0529E-1	3.7624E-8	2.2346E-2
-1.8439E-1	1.3428E-1	5.1614E-8	2.2366E-2
-1.6603E-1	1.6136E-1	6.9968E-8	2.2386E-2
-1.4358E-1	1.8586E-1	9.421E-8	2.2405E-2
-1.1744E-1	2.0715E-1	1.2285E-7	2.2425E-2
-8.8054E-2	2.2466E-1	1.5119E-7	2.2445E-2
-5.6001E-2	2.3789E-1	1.7281E-7	2.2465E-2
-2.192E-2	2.4642E-1	1.8194E-7	2.2485E-2
1.3486E-2	2.4994E-1	1.7558E-7	2.2505E-2
4.9461E-2	2.4824E-1	1.5444E-7	2.2525E-2
