jMRUI Data Textfile

Filename: mm4_corrected_4.7shift.txt

PointsInDataset: 32768     
DatasetsInFile: 1         
SamplingInterval: 3.3333E-2 
ZeroOrderPhase: 0E0       
BeginTime: 0E0       
TransmitterFrequency: 2.9722E8  
MagneticField: 0E0       
TypeOfNucleus: 0E0       
NameOfPatient: 
DateOfExperiment: 
Spectrometer: 
AdditionalInfo: 


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
9.8595E-2	-4.1413E-2	-8.6077E-8	4.8208E-3
9.3654E-2	-5.1587E-2	-7.8708E-8	4.8261E-3
8.7667E-2	-6.1181E-2	-7.438E-8	4.8314E-3
8.0702E-2	-7.0088E-2	-7.2992E-8	4.8367E-3
7.2836E-2	-7.8208E-2	-7.3491E-8	4.842E-3
6.4157E-2	-8.545E-2	-7.4244E-8	4.8474E-3
5.4764E-2	-9.1734E-2	-7.3573E-8	4.8527E-3
4.476E-2	-9.699E-2	-7.0267E-8	4.858E-3
3.426E-2	-1.0116E-1	-6.3846E-8	4.8633E-3
2.3379E-2	-1.042E-1	-5.452E-8	4.8686E-3
1.2241E-2	-1.0606E-1	-4.2955E-8	4.874E-3
9.6873E-4	-1.0675E-1	-3.0085E-8	4.8793E-3
-1.031E-2	-1.0624E-1	-1.7085E-8	4.8846E-3
-2.1471E-2	-1.0453E-1	-5.3981E-9	4.8899E-3
-3.2387E-2	-1.0167E-1	3.3724E-9	4.8952E-3
-4.2937E-2	-9.766E-2	7.8336E-9	4.9005E-3
-5.3004E-2	-9.2563E-2	7.3421E-9	4.9058E-3
-6.2474E-2	-8.6433E-2	2.4094E-9	4.9111E-3
