jMRUI Data Textfile

Filename: glu.txt

PointsInDataset: 32768     
DatasetsInFile: 1         
SamplingInterval: 3.3333E-2 
ZeroOrderPhase: 0E0       
BeginTime: 0E0       
TransmitterFrequency: 2.9722E8  
MagneticField: 0E0       
TypeOfNucleus: 0E0       
NameOfPatient: 
DateOfExperiment: 
Spectrometer: 
AdditionalInfo: 


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
2.939E0	-3.9272E-1	3.727E-4	2.4404E-1
2.8113E0	-7.7072E-1	3.7292E-4	2.4428E-1
2.6306E0	-1.1235E0	3.7257E-4	2.4452E-1
2.4013E0	-1.4434E0	3.7235E-4	2.4476E-1
2.1292E0	-1.7234E0	3.7218E-4	2.4501E-1
1.8208E0	-1.9575E0	3.7259E-4	2.4525E-1
1.4837E0	-2.1407E0	3.7355E-4	2.4549E-1
1.126E0	-2.2692E0	3.7419E-4	2.4573E-1
7.5642E-1	-2.3408E0	3.7469E-4	2.4598E-1
3.8392E-1	-2.3542E0	3.7494E-4	2.4622E-1
1.7535E-2	-2.31E0	3.7462E-4	2.4646E-1
-3.3386E-1	-2.2097E0	3.7368E-4	2.467E-1
-6.6175E-1	-2.0566E0	3.7298E-4	2.4694E-1
-9.5823E-1	-1.855E0	3.7313E-4	2.4718E-1
-1.2161E0	-1.6106E0	3.7352E-4	2.4743E-1
-1.4292E0	-1.33E0	3.7417E-4	2.4767E-1
-1.5925E0	-1.0207E0	3.7429E-4	2.4791E-1
-1.702E0	-6.9099E-1	3.7413E-4	2.4815E-1
-1.7553E0	-3.4962E-1	3.745E-4	2.4839E-1
-1.7512E0	-5.6526E-3	3.7391E-4	2.4864E-1
-1.6901E0	3.3177E-1	3.7292E-4	2.4888E-1
-1.5736E0	6.5365E-1	3.7272E-4	2.4912E-1
-1.4049E0	9.5138E-1	3.7274E-4	2.4936E-1
-1.1884E0	1.2169E0	3.7303E-4	2.496E-1
-9.2984E-1	1.443E0	3.7275E-4	2.4985E-1
-6.3588E-1	1.6233E0	3.7185E-4	2.5009E-1
-3.1418E-1	1.7527E0	3.7215E-4	2.5033E-1
2.6863E-2	1.8272E0	3.7273E-4	2.5057E-1
3.7835E-1	1.8443E0	3.7284E-4	2.5082E-1
7.3105E-1	1.8028E0	3.7281E-4	2.5106E-1
1.0757E0	1.7031E0	3.7309E-4	2.513E-1
1.403E0	1.5468E0	3.7332E-4	2.5154E-1
1.7043E0	1.3372E0	3.7307E-4	2.5178E-1
1.9713E0	1.0788E0	3.722E-4	2.5203E-1
2.1965E0	7.7729E-1	3.7179E-4	2.5227E-1
2.3736E0	4.3958E-1	3.7234E-4	2.5251E-1
2.4971E0	7.346E-2	3.7279E-4	2.5275E-1
2.563E0	-3.1252E-1	3.7265E-4	2.53E-1
2.5686E0	-7.0924E-1	3.7241E-4	2.5324E-1
2.5126E0	-1.1073E0	3.7243E-4	2.5348E-1
2.3952E0	-1.4971E0	3.726E-4	2.5372E-1
2.218E0	-1.8692E0	3.7214E-4	2.5396E-1
1.9843E0	-2.2147E0	3.7165E-4	2.5421E-1
1.6984E0	-2.5249E0	3.7161E-4	2.5445E-1
1.3662E0	-2.7921E0	3.7168E-4	2.5469E-1
9.9446E-1	-3.0096E0	3.7174E-4	2.5493E-1
5.9112E-1	-3.1718E0	3.7127E-4	2.5518E-1
1.6478E-1	-3.2743E0	3.7096E-4	2.5542E-1
-2.7533E-1	-3.314E0	3.7112E-4	2.5566E-1
-7.1964E-1	-3.2894E0	3.7111E-4	2.559E-1
-1.1584E0	-3.2005E0	3.7111E-4	2.5615E-1
-1.582E0	-3.0485E0	3.7094E-4	2.5639E-1
-1.9812E0	-2.8365E0	3.7082E-4	2.5663E-1
-2.3472E0	-2.5686E0	3.7116E-4	2.5687E-1
-2.6719E0	-2.2504E0	3.7138E-4	2.5712E-1
-2.9483E0	-1.8885E0	3.7169E-4	2.5736E-1
-3.1704E0	-1.4907E0	3.7206E-4	2.576E-1
-3.3335E0	-1.0654E0	3.7201E-4	2.5784E-1
-3.4341E0	-6.2181E-1	3.7174E-4	2.5808E-1
-3.4704E0	-1.694E-1	3.7162E-4	2.5833E-1
-3.4419E0	2.8212E-1	3.7158E-4	2.5857E-1
-3.3495E0	7.2311E-1	3.7154E-4	2.5881E-1
-3.1957E0	1.1442E0	3.7177E-4	2.5905E-1
-2.9843E0	1.5366E0	3.7215E-4	2.593E-1
